1, 36995, Note_off_c, 0, 60, 0
1, 37008, Note_on_c, 0, 65, 80
1, 37460, Note_off_c, 0, 65, 0
1, 37488, Note_on_c, 0, 65, 80
1, 38581, Note_off_c, 0, 65, 0
1, 39408, Note_on_c, 0, 60, 80
1, 39589, Note_off_c, 0, 60, 0
1, 39600, Note_on_c, 0, 65, 80
1, 39600, Note_on_c, 0, 69, 80
1, 39875, Note_off_c, 0, 65, 0
1, 39875, Note_off_c, 0, 69, 0
1, 39888, Note_on_c, 0, 59, 80
1, 40069, Note_off_c, 0, 59, 0
1, 40080, Note_on_c, 0, 64, 80
1, 40080, Note_on_c, 0, 67, 80
1, 40355, Note_off_c, 0, 64, 0
1, 40355, Note_off_c, 0, 67, 0
1, 40368, Note_on_c, 0, 57, 80
1, 40549, Note_off_c, 0, 57, 0
1, 40560, Note_on_c, 0, 62, 80
1, 40560, Note_on_c, 0, 65, 80
1, 40799, Note_off_c, 0, 62, 0
1, 40799, Note_off_c, 0, 65, 0
1, 41328, Note_on_c, 0, 55, 80
1, 41328, Note_on_c, 0, 59, 80
1, 41328, Note_on_c, 0, 64, 80
1, 42421, Note_off_c, 0, 55, 0
1, 42421, Note_off_c, 0, 59, 0
1, 42421, Note_off_c, 0, 64, 0
1, 42480, Note_on_c, 0, 62, 80
1, 42480, Note_on_c, 0, 69, 80
1, 42935, Note_off_c, 0, 62, 0
1, 42935, Note_off_c, 0, 69, 0
1, 43200, Note_on_c, 0, 62, 80
1, 43275, Note_off_c, 0, 62, 0
1, 43280, Note_on_c, 0, 65, 80
1, 43355, Note_off_c, 0, 65, 0
1, 43360, Note_on_c, 0, 69, 80
1, 43435, Note_off_c, 0, 69, 0
1, 43440, Note_on_c, 0, 62, 80
1, 43440, Note_on_c, 0, 68, 80
1, 43743, Note_off_c, 0, 62, 0
1, 43743, Note_off_c, 0, 68, 0
1, 43760, Note_on_c, 0, 69, 80
1, 44063, Note_off_c, 0, 69, 0
1, 44080, Note_on_c, 0, 71, 80
1, 44383, Note_off_c, 0, 71, 0
1, 44400, Note_on_c, 0, 64, 80
1, 44400, Note_on_c, 0, 72, 80
1, 44675, Note_off_c, 0, 64, 0
1, 44675, Note_off_c, 0, 72, 0
1, 44688, Note_on_c, 0, 64, 80
1, 44688, Note_on_c, 0, 72, 80
1, 44869, Note_off_c, 0, 64, 0
1, 44869, Note_off_c, 0, 72, 0
1, 44880, Note_on_c, 0, 62, 80
1, 44880, Note_on_c, 0, 71, 80
1, 45335, Note_off_c, 0, 62, 0
1, 45335, Note_off_c, 0, 71, 0
1, 45360, Note_on_c, 0, 60, 80
1, 45360, Note_on_c, 0, 69, 80
1, 45815, Note_off_c, 0, 60, 0
1, 45815, Note_off_c, 0, 69, 0
1, 45840, Note_on_c, 0, 59, 80
1, 45840, Note_on_c, 0, 67, 80
1, 46115, Note_off_c, 0, 59, 0
1, 46115, Note_off_c, 0, 67, 0
1, 46128, Note_on_c, 0, 57, 80
1, 46128, Note_on_c, 0, 65, 80
1, 47036, Note_off_c, 0, 57, 0
1, 47036, Note_off_c, 0, 65, 0
1, 47088, Note_on_c, 0, 67, 80
1, 47269, Note_off_c, 0, 67, 0
1, 47280, Note_on_c, 0, 69, 80
1, 47555, Note_off_c, 0, 69, 0
1, 47568, Note_on_c, 0, 67, 80
1, 47749, Note_off_c, 0, 67, 0
1, 47760, Note_on_c, 0, 72, 80
1, 48215, Note_off_c, 0, 72, 0
1, 48240, Note_on_c, 0, 62, 80
1, 48240, Note_on_c, 0, 71, 80
1, 48515, Note_off_c, 0, 62, 0
1, 48515, Note_off_c, 0, 71, 0
1, 48528, Note_on_c, 0, 62, 80
1, 48528, Note_on_c, 0, 71, 80
1, 48709, Note_off_c, 0, 62, 0
1, 48709, Note_off_c, 0, 71, 0
1, 48720, Note_on_c, 0, 60, 80
1, 48720, Note_on_c, 0, 69, 80
1, 49175, Note_off_c, 0, 60, 0
1, 49175, Note_off_c, 0, 69, 0
1, 49200, Note_on_c, 0, 59, 80
1, 49200, Note_on_c, 0, 67, 80
1, 49655, Note_off_c, 0, 59, 0
1, 49655, Note_off_c, 0, 67, 0
1, 49680, Note_on_c, 0, 57, 80
1, 49680, Note_on_c, 0, 65, 80
1, 49955, Note_off_c, 0, 57, 0
1, 49955, Note_off_c, 0, 65, 0
1, 49968, Note_on_c, 0, 55, 80
1, 49968, Note_on_c, 0, 64, 80
1, 51973, Note_off_c, 0, 55, 0
1, 51973, Note_off_c, 0, 64, 0
1, 52368, Note_on_c, 0, 69, 80
1, 52549, Note_off_c, 0, 69, 0
1, 52560, Note_on_c, 0, 67, 80
1, 53015, Note_off_c, 0, 67, 0
1, 53040, Note_on_c, 0, 65, 80
1, 53495, Note_off_c, 0, 65, 0
1, 53520, Note_on_c, 0, 64, 80
1, 53795, Note_off_c, 0, 64, 0
1, 53808, Note_on_c, 0, 62, 80
1, 54716, Note_off_c, 0, 62, 0
1, 54768, Note_on_c, 0, 64, 80
1, 54949, Note_off_c, 0, 64, 0
1, 54960, Note_on_c, 0, 65, 80
1, 55415, Note_off_c, 0, 65, 0
1, 55440, Note_on_c, 0, 69, 80
1, 55715, Note_off_c, 0, 69, 0
1, 55728, Note_on_c, 0, 68, 80
1, 56185, Note_off_c, 0, 68, 0
1, 56208, Note_on_c, 0, 68, 80
1, 56389, Note_off_c, 0, 68, 0
1, 56400, Note_on_c, 0, 65, 80
1, 56855, Note_off_c, 0, 65, 0
1, 56880, Note_on_c, 0, 64, 80
1, 56943, Note_off_c, 0, 64, 0
1, 56948, Note_on_c, 0, 65, 80
1, 57011, Note_off_c, 0, 65, 0
1, 57017, Note_on_c, 0, 64, 80
1, 57340, Note_off_c, 0, 64, 0
1, 57360, Note_on_c, 0, 62, 80
1, 57635, Note_off_c, 0, 62, 0
1, 57648, Note_on_c, 0, 60, 80
1, 59197, Note_off_c, 0, 60, 0
1, 60048, Note_on_c, 0, 62, 80
1, 60229, Note_off_c, 0, 62, 0
1, 60240, Note_on_c, 0, 60, 80
1, 60515, Note_off_c, 0, 60, 0
1, 60528, Note_on_c, 0, 69, 80
1, 61621, Note_off_c, 0, 69, 0
1, 62640, Note_on_c, 0, 69, 80
1, 62718, Note_off_c, 0, 69, 0
1, 62719, Note_on_c, 0, 70, 80
1, 62797, Note_off_c, 0, 70, 0
1, 62799, Note_on_c, 0, 71, 80
1, 62877, Note_off_c, 0, 71, 0
1, 62880, Note_on_c, 0, 72, 80
1, 63107, Note_off_c, 0, 72, 0
1, 63120, Note_on_c, 0, 71, 80
1, 63395, Note_off_c, 0, 71, 0
1, 63408, Note_on_c, 0, 76, 80
1, 65413, Note_off_c, 0, 76, 0
1, 66960, Note_on_c, 0, 76, 80
1, 67415, Note_off_c, 0, 76, 0
1, 67440, Note_on_c, 0, 76, 80
1, 67715, Note_off_c, 0, 76, 0
1, 67728, Note_on_c, 0, 72, 80
1, 67943, Note_off_c, 0, 72, 0
1, 68208, Note_on_c, 0, 72, 80
1, 69301, Note_off_c, 0, 72, 0
1, 70800, Note_on_c, 0, 75, 80
1, 71255, Note_off_c, 0, 75, 0
1, 71280, Note_on_c, 0, 76, 80
1, 71555, Note_off_c, 0, 76, 0
1, 71568, Note_on_c, 0, 72, 80
1, 71783, Note_off_c, 0, 72, 0
1, 72048, Note_on_c, 0, 72, 80
1, 73141, Note_off_c, 0, 72, 0
1, 73968, Note_on_c, 0, 64, 80
1, 74149, Note_off_c, 0, 64, 0
1, 74160, Note_on_c, 0, 67, 80
1, 74435, Note_off_c, 0, 67, 0
1, 74448, Note_on_c, 0, 69, 80
1, 74629, Note_off_c, 0, 69, 0
1, 74640, Note_on_c, 0, 72, 80
1, 75095, Note_off_c, 0, 72, 0
1, 75120, Note_on_c, 0, 76, 80
1, 75395, Note_off_c, 0, 76, 0
1, 75408, Note_on_c, 0, 72, 80
1, 75623, Note_off_c, 0, 72, 0
1, 75888, Note_on_c, 0, 72, 80
1, 76981, Note_off_c, 0, 72, 0
1, 78000, Note_on_c, 0, 69, 80
1, 78059, Note_off_c, 0, 69, 0
1, 78060, Note_on_c, 0, 70, 80
1, 78119, Note_off_c, 0, 70, 0
1, 78120, Note_on_c, 0, 71, 80
1, 78257, Note_off_c, 0, 71, 0
1, 78288, Note_on_c, 0, 72, 80
1, 78469, Note_off_c, 0, 72, 0
1, 78480, Note_on_c, 0, 74, 80
1, 78755, Note_off_c, 0, 74, 0
1, 78768, Note_on_c, 0, 72, 80
1, 79225, Note_off_c, 0, 72, 0
1, 79248, Note_on_c, 0, 64, 80
1, 79248, Note_on_c, 0, 68, 80
1, 79248, Note_on_c, 0, 70, 80
1, 79885, Note_off_c, 0, 64, 0
1, 79885, Note_off_c, 0, 68, 0
1, 79885, Note_off_c, 0, 70, 0
1, 79920, Note_on_c, 0, 62, 80
1, 79920, Note_on_c, 0, 68, 80
1, 79920, Note_on_c, 0, 71, 80
1, 80159, Note_off_c, 0, 62, 0
1, 80159, Note_off_c, 0, 68, 0
1, 80159, Note_off_c, 0, 71, 0
1, 80688, Note_on_c, 0, 60, 80
1, 80688, Note_on_c, 0, 64, 80
1, 80688, Note_on_c, 0, 67, 80
1, 81325, Note_off_c, 0, 60, 0
1, 81325, Note_off_c, 0, 64, 0
1, 81325, Note_off_c, 0, 67, 0
1, 81360, Note_on_c, 0, 60, 80
1, 81360, Note_on_c, 0, 64, 80
1, 81360, Note_on_c, 0, 66, 80
1, 81599, Note_off_c, 0, 60, 0
1, 81599, Note_off_c, 0, 64, 0
1, 81599, Note_off_c, 0, 66, 0
1, 82128, Note_on_c, 0, 58, 80
1, 82128, Note_on_c, 0, 62, 80
1, 82128, Note_on_c, 0, 65, 80
1, 82765, Note_off_c, 0, 58, 0
1, 82765, Note_off_c, 0, 62, 0
1, 82765, Note_off_c, 0, 65, 0
1, 83280, Note_on_c, 0, 58, 80
1, 83280, Note_on_c, 0, 65, 80
1, 83280, Note_on_c, 0, 69, 80
1, 83519, Note_off_c, 0, 58, 0
1, 83519, Note_off_c, 0, 65, 0
1, 83519, Note_off_c, 0, 69, 0
1, 83760, Note_on_c, 0, 58, 80
1, 83760, Note_on_c, 0, 65, 80
1, 83760, Note_on_c, 0, 69, 80
1, 83999, Note_off_c, 0, 58, 0
1, 83999, Note_off_c, 0, 65, 0
1, 83999, Note_off_c, 0, 69, 0
1, 84720, Note_on_c, 0, 69, 80
1, 84798, Note_off_c, 0, 69, 0
1, 84799, Note_on_c, 0, 70, 80
1, 84877, Note_off_c, 0, 70, 0
1, 84879, Note_on_c, 0, 71, 80
1, 84957, Note_off_c, 0, 71, 0
1, 84960, Note_on_c, 0, 72, 80
1, 85187, Note_off_c, 0, 72, 0
1, 85488, Note_on_c, 0, 71, 80
1, 85669, Note_off_c, 0, 71, 0
1, 85680, Note_on_c, 0, 69, 80
1, 86135, Note_off_c, 0, 69, 0
1, 86448, Note_on_c, 0, 67, 80
1, 86629, Note_off_c, 0, 67, 0
1, 86640, Note_on_c, 0, 65, 80
1, 87095, Note_off_c, 0, 65, 0
1, 87408, Note_on_c, 0, 67, 80
1, 87589, Note_off_c, 0, 67, 0
1, 87600, Note_on_c, 0, 69, 80
1, 88055, Note_off_c, 0, 69, 0
1, 88368, Note_on_c, 0, 72, 80
1, 88549, Note_off_c, 0, 72, 0
1, 88560, Note_on_c, 0, 71, 80
1, 89015, Note_off_c, 0, 71, 0
1, 89328, Note_on_c, 0, 69, 80
1, 89509, Note_off_c, 0, 69, 0
1, 89520, Note_on_c, 0, 67, 80
1, 89975, Note_off_c, 0, 67, 0
1, 90288, Note_on_c, 0, 65, 80
1, 90469, Note_off_c, 0, 65, 0
1, 90480, Note_on_c, 0, 64, 80
1, 90935, Note_off_c, 0, 64, 0
1, 92640, Note_on_c, 0, 71, 80
1, 92711, Note_off_c, 0, 71, 0
1, 92760, Note_on_c, 0, 81, 80
1, 92872, Note_off_c, 0, 81, 0
1, 92880, Note_on_c, 0, 79, 80
1, 93335, Note_off_c, 0, 79, 0
1, 93360, Note_on_c, 0, 77, 80
1, 93635, Note_off_c, 0, 77, 0
1, 93648, Note_on_c, 0, 79, 80
1, 93829, Note_off_c, 0, 79, 0
1, 93840, Note_on_c, 0, 76, 80
1, 94115, Note_off_c, 0, 76, 0
1, 94128, Note_on_c, 0, 74, 80
1, 95036, Note_off_c, 0, 74, 0
1, 95088, Note_on_c, 0, 76, 80
1, 95269, Note_off_c, 0, 76, 0
1, 95280, Note_on_c, 0, 77, 80
1, 95735, Note_off_c, 0, 77, 0
1, 95760, Note_on_c, 0, 81, 80
1, 96035, Note_off_c, 0, 81, 0
1, 96048, Note_on_c, 0, 80, 80
1, 96505, Note_off_c, 0, 80, 0
1, 96528, Note_on_c, 0, 77, 80
1, 96709, Note_off_c, 0, 77, 0
1, 96720, Note_on_c, 0, 76, 80
1, 96995, Note_off_c, 0, 76, 0
1, 97008, Note_on_c, 0, 74, 80
1, 97465, Note_off_c, 0, 74, 0
1, 97488, Note_on_c, 0, 70, 80
1, 97669, Note_off_c, 0, 70, 0
1, 97680, Note_on_c, 0, 71, 80
1, 97955, Note_off_c, 0, 71, 0
1, 97968, Note_on_c, 0, 72, 80
1, 99517, Note_off_c, 0, 72, 0
1, 99888, Note_on_c, 0, 64, 80
1, 100069, Note_off_c, 0, 64, 0
1, 100080, Note_on_c, 0, 72, 80
1, 100231, Note_off_c, 0, 72, 0
1, 100240, Note_on_c, 0, 64, 80
1, 100391, Note_off_c, 0, 64, 0
1, 100400, Note_on_c, 0, 72, 80
1, 100551, Note_off_c, 0, 72, 0
1, 100560, Note_on_c, 0, 71, 80
1, 100711, Note_off_c, 0, 71, 0
1, 100720, Note_on_c, 0, 64, 80
1, 100871, Note_off_c, 0, 64, 0
1, 100880, Note_on_c, 0, 71, 80
1, 101031, Note_off_c, 0, 71, 0
1, 101040, Note_on_c, 0, 69, 80
1, 101191, Note_off_c, 0, 69, 0
1, 101200, Note_on_c, 0, 64, 80
1, 101351, Note_off_c, 0, 64, 0
1, 101360, Note_on_c, 0, 69, 80
1, 101511, Note_off_c, 0, 69, 0
1, 101520, Note_on_c, 0, 59, 80
1, 101520, Note_on_c, 0, 64, 80
1, 101520, Note_on_c, 0, 67, 80
1, 101795, Note_off_c, 0, 59, 0
1, 101795, Note_off_c, 0, 64, 0
1, 101795, Note_off_c, 0, 67, 0
1, 101808, Note_on_c, 0, 57, 80
1, 101808, Note_on_c, 0, 60, 80
1, 101808, Note_on_c, 0, 65, 80
1, 102716, Note_off_c, 0, 57, 0
1, 102716, Note_off_c, 0, 60, 0
1, 102716, Note_off_c, 0, 65, 0
1, 102768, Note_on_c, 0, 67, 80
1, 102949, Note_off_c, 0, 67, 0
1, 102960, Note_on_c, 0, 69, 80
1, 103111, Note_off_c, 0, 69, 0
1, 103120, Note_on_c, 0, 70, 80
1, 103271, Note_off_c, 0, 70, 0
1, 103280, Note_on_c, 0, 71, 80
1, 103431, Note_off_c, 0, 71, 0
1, 103440, Note_on_c, 0, 72, 80
1, 103895, Note_off_c, 0, 72, 0
1, 103920, Note_on_c, 0, 71, 80
1, 104071, Note_off_c, 0, 71, 0
1, 104080, Note_on_c, 0, 72, 80
1, 104231, Note_off_c, 0, 72, 0
1, 104240, Note_on_c, 0, 71, 80
1, 104391, Note_off_c, 0, 71, 0
1, 104400, Note_on_c, 0, 69, 80
1, 104551, Note_off_c, 0, 69, 0
1, 104560, Note_on_c, 0, 71, 80
1, 104711, Note_off_c, 0, 71, 0
1, 104720, Note_on_c, 0, 69, 80
1, 104871, Note_off_c, 0, 69, 0
1, 104880, Note_on_c, 0, 67, 80
1, 105119, Note_off_c, 0, 67, 0
1, 105360, Note_on_c, 0, 56, 80
1, 105360, Note_on_c, 0, 59, 80
1, 105360, Note_on_c, 0, 65, 80
1, 105635, Note_off_c, 0, 56, 0
1, 105635, Note_off_c, 0, 59, 0
1, 105635, Note_off_c, 0, 65, 0
1, 105648, Note_on_c, 0, 55, 80
1, 105648, Note_on_c, 0, 59, 80
1, 105648, Note_on_c, 0, 64, 80
1, 106556, Note_off_c, 0, 55, 0
1, 106556, Note_off_c, 0, 59, 0
1, 106556, Note_off_c, 0, 64, 0
1, 106608, Note_on_c, 0, 58, 80
1, 106789, Note_off_c, 0, 58, 0
1, 107088, Note_on_c, 0, 58, 80
1, 107269, Note_off_c, 0, 58, 0
1, 107280, Note_on_c, 0, 57, 80
1, 107735, Note_off_c, 0, 57, 0
1, 108048, Note_on_c, 0, 60, 80
1, 108048, Note_on_c, 0, 64, 80
1, 108048, Note_on_c, 0, 69, 80
1, 108229, Note_off_c, 0, 60, 0
1, 108229, Note_off_c, 0, 64, 0
1, 108229, Note_off_c, 0, 69, 0
1, 108240, Note_on_c, 0, 60, 80
1, 108240, Note_on_c, 0, 64, 80
1, 108240, Note_on_c, 0, 67, 80
1, 108695, Note_off_c, 0, 60, 0
1, 108695, Note_off_c, 0, 64, 0
1, 108695, Note_off_c, 0, 67, 0
1, 108720, Note_on_c, 0, 60, 80
1, 108720, Note_on_c, 0, 64, 80
1, 108720, Note_on_c, 0, 65, 80
1, 109175, Note_off_c, 0, 60, 0
1, 109175, Note_off_c, 0, 64, 0
1, 109175, Note_off_c, 0, 65, 0
1, 109200, Note_on_c, 0, 60, 80
1, 109200, Note_on_c, 0, 64, 80
1, 109475, Note_off_c, 0, 60, 0
1, 109475, Note_off_c, 0, 64, 0
1, 109488, Note_on_c, 0, 56, 80
1, 109488, Note_on_c, 0, 62, 80
1, 110396, Note_off_c, 0, 56, 0
1, 110396, Note_off_c, 0, 62, 0
1, 110448, Note_on_c, 0, 60, 80
1, 110448, Note_on_c, 0, 64, 80
1, 110629, Note_off_c, 0, 60, 0
1, 110629, Note_off_c, 0, 64, 0
1, 110640, Note_on_c, 0, 62, 80
1, 110640, Note_on_c, 0, 65, 80
1, 111095, Note_off_c, 0, 62, 0
1, 111095, Note_off_c, 0, 65, 0
1, 111120, Note_on_c, 0, 60, 80
1, 111120, Note_on_c, 0, 64, 80
1, 111120, Note_on_c, 0, 69, 80
1, 111395, Note_off_c, 0, 60, 0
1, 111395, Note_off_c, 0, 64, 0
1, 111395, Note_off_c, 0, 69, 0
1, 111408, Note_on_c, 0, 62, 80
1, 111408, Note_on_c, 0, 68, 80
1, 111589, Note_off_c, 0, 62, 0
1, 111589, Note_off_c, 0, 68, 0
1, 112080, Note_on_c, 0, 56, 80
1, 112080, Note_on_c, 0, 62, 80
1, 112080, Note_on_c, 0, 65, 80
1, 112535, Note_off_c, 0, 56, 0
1, 112535, Note_off_c, 0, 62, 0
1, 112535, Note_off_c, 0, 65, 0
1, 112560, Note_on_c, 0, 55, 80
1, 112560, Note_on_c, 0, 61, 80
1, 112560, Note_on_c, 0, 64, 80
1, 113015, Note_off_c, 0, 55, 0
1, 113015, Note_off_c, 0, 61, 0
1, 113015, Note_off_c, 0, 64, 0
1, 113040, Note_on_c, 0, 61, 80
1, 113111, Note_off_c, 0, 61, 0
1, 113112, Note_on_c, 0, 62, 80
1, 113303, Note_off_c, 0, 62, 0
1, 113328, Note_on_c, 0, 60, 80
1, 114236, Note_off_c, 0, 60, 0
1, 115728, Note_on_c, 0, 60, 80
1, 115909, Note_off_c, 0, 60, 0
1, 115920, Note_on_c, 0, 68, 80
1, 116195, Note_off_c, 0, 68, 0
1, 116208, Note_on_c, 0, 60, 80
1, 116208, Note_on_c, 0, 63, 80
1, 116208, Note_on_c, 0, 69, 80
1, 117301, Note_off_c, 0, 60, 0
1, 117301, Note_off_c, 0, 63, 0
1, 117301, Note_off_c, 0, 69, 0
1, 117840, Note_on_c, 0, 68, 80
1, 118115, Note_off_c, 0, 68, 0
1, 118128, Note_on_c, 0, 69, 80
1, 118309, Note_off_c, 0, 69, 0
1, 118320, Note_on_c, 0, 63, 80
1, 118320, Note_on_c, 0, 69, 80
1, 118320, Note_on_c, 0, 72, 80
1, 118775, Note_off_c, 0, 63, 0
1, 118775, Note_off_c, 0, 69, 0
1, 118775, Note_off_c, 0, 72, 0
1, 118800, Note_on_c, 0, 62, 80
1, 118800, Note_on_c, 0, 68, 80
1, 118800, Note_on_c, 0, 71, 80
1, 119075, Note_off_c, 0, 62, 0
1, 119075, Note_off_c, 0, 68, 0
1, 119075, Note_off_c, 0, 71, 0
1, 119088, Note_on_c, 0, 67, 80
1, 119088, Note_on_c, 0, 71, 80
1, 119088, Note_on_c, 0, 76, 80
1, 120181, Note_off_c, 0, 67, 0
1, 120181, Note_off_c, 0, 71, 0
1, 120181, Note_off_c, 0, 76, 0
1, 121008, Note_on_c, 0, 69, 80
1, 121465, Note_off_c, 0, 69, 0
1, 121488, Note_on_c, 0, 71, 80
1, 121669, Note_off_c, 0, 71, 0
1, 121680, Note_on_c, 0, 73, 80
1, 122135, Note_off_c, 0, 73, 0
1, 122640, Note_on_c, 0, 67, 80
1, 122640, Note_on_c, 0, 70, 80
1, 122640, Note_on_c, 0, 76, 80
1, 123095, Note_off_c, 0, 67, 0
1, 123095, Note_off_c, 0, 70, 0
1, 123095, Note_off_c, 0, 76, 0
1, 123120, Note_on_c, 0, 76, 80
1, 123395, Note_off_c, 0, 76, 0
1, 123408, Note_on_c, 0, 72, 80
1, 123623, Note_off_c, 0, 72, 0
1, 123888, Note_on_c, 0, 69, 80
1, 123888, Note_on_c, 0, 72, 80
1, 124981, Note_off_c, 0, 69, 0
1, 124981, Note_off_c, 0, 72, 0
1, 125328, Note_on_c, 0, 66, 80
1, 125509, Note_off_c, 0, 66, 0
1, 125520, Note_on_c, 0, 69, 80
1, 125795, Note_off_c, 0, 69, 0
1, 125808, Note_on_c, 0, 72, 80
1, 125989, Note_off_c, 0, 72, 0
1, 126000, Note_on_c, 0, 69, 80
1, 126000, Note_on_c, 0, 75, 80
1, 126275, Note_off_c, 0, 69, 0
